REV	MU_E	MU_T	TAU_E	TAU_T	GAIN	OFFSET	FLAG_MU_E	FLAG_MU_T	FLAG_TAU_E	FLAG_TAU_T	FLAG_GAIN	FLAG_OFFSET
660	841.4381772617045	66.77759095377628	6.15663094360807e-07	5.88854060469476e-06	8.077544426494347	-8.415971364584301	1	1	0	0	0	0	
661	860.5379614019803	60.15585364738651	6.13766713601396e-07	7.6777456015183e-06	8.077544426494347	-8.984634160507403	0	0	0	1	0	0	
662	859.0183778117479	60.28249235420009	6.06634071258637e-07	7.18347275449773e-06	8.077544426494347	-8.527539771293814	0	0	0	1	0	0	
663	873.8295118551869	66.50719665580054	5.92282119287797e-07	6.1349310752403e-06	8.077544426494347	-8.993582922013726	0	1	1	0	0	0	
664	863.9975541476042	56.20907451116199	6.18923794004327e-07	7.22575017092492e-06	8.077544426494347	-9.05395219552442	0	0	0	1	0	0	
665	862.2244076265729	57.73247071158305	6.33241510031645e-07	5.99822710696495e-06	8.077544426494347	-10.21094874816388	0	0	0	0	0	1	
666	869.8924166465796	57.79763097660695	6.01836235572398e-07	7.41985649791845e-06	8.077544426494347	-10.16780284511209	0	0	0	1	0	1	
667	854.0799560199242	70.25734971439529	5.80448407471046e-07	5.90237853272473e-06	8.077544426494347	-8.72604656946989	0	1	1	0	0	0	
668	857.600273068479	67.85406664212135	5.95666029366527e-07	5.9125245122561e-06	8.077544426494347	-9.229794637894617	0	1	1	0	0	0	
669	861.6756073232684	55.8920527262698	6.1546097350483e-07	7.61125651977824e-06	8.077544426494347	-8.945556504671805	0	0	0	1	0	0	
670	870.9491203530953	59.72244279032679	5.92838960418771e-07	7.9385831512103e-06	8.077544426494347	-8.714740625230782	0	0	1	1	0	0	
671	855.8082097836832	57.87708718749351	6.21726580757533e-07	6.19850048462538e-06	8.077544426494347	-9.383603784710168	0	0	0	0	0	0	
672	875.0321159374273	57.73204373511217	5.98793424688403e-07	7.25380838614043e-06	8.077544426494347	-8.57421903319074	0	0	0	1	0	0	
673	867.9460138938248	57.70116830440655	5.95877833837651e-07	7.59668163120967e-06	8.077544426494347	-8.612251672694978	0	0	0	1	0	0	
674	876.9013717605795	58.80437922470624	5.94403902232498e-07	7.34206719063505e-06	8.077544426494347	-8.774628785876928	1	0	0	1	0	0	
675	851.3289848659583	70.6274865829328	5.77450585123187e-07	5.9394793157423e-06	8.077544426494347	-8.098762379406352	0	1	1	0	0	0	
676	854.9869333911639	61.17080318625393	6.01783415766047e-07	6.0492916512878e-06	8.077544426494347	-8.94782145356477	0	1	0	0	0	0	
677	846.3364973653428	62.08871157008647	6.07974334601818e-07	5.84568168963705e-06	8.077544426494347	-8.90335540221778	1	1	0	0	0	0	
678	868.683816701738	58.4091438934302	6.02155033078249e-07	7.43808732016014e-06	8.077544426494347	-9.084063714520882	0	0	0	1	0	0	
679	854.6638768822944	60.28565393583958	6.16751055134338e-07	5.83767732730507e-06	8.077544426494347	-8.953579817747253	0	0	0	0	0	0	
680	864.8305160035154	58.42497157326385	6.15855690591429e-07	5.88652064340123e-06	8.077544426494347	-9.165433808025854	0	0	0	0	0	0	
681	861.596749224647	55.16346745795224	6.16740487169861e-07	7.51225832043097e-06	8.077544426494347	-9.09251824686367	0	0	0	1	0	0	
682	867.1636123267374	58.54394840937546	6.07549044338848e-07	7.42947309927513e-06	8.077544426494347	-8.911051625466094	0	0	0	1	0	0	
683	860.309507637	57.53885935717177	6.26252174635241e-07	5.94398645108458e-06	8.077544426494347	-9.23983210952927	0	0	0	0	0	0	
684	856.7739139611871	66.16792425984319	6.15379865194801e-07	6.01995432029193e-06	8.077544426494347	-10.47929969344097	0	1	0	0	0	1	
685	854.591878245891	65.7828422068847	6.08459418893035e-07	5.99909370063846e-06	8.077544426494347	-9.050934323025452	0	1	0	0	0	0	
686	850.5586692189497	65.60820948478198	6.04827899249915e-07	5.96988010332442e-06	8.077544426494347	-8.48221624334193	0	1	0	0	0	0	
687	863.1338033461258	55.52956169539768	6.14511929727475e-07	7.26063136983097e-06	8.077544426494347	-8.536398014867395	0	0	0	1	0	0	
688	869.5661013843549	57.7196211666114	6.05419194349181e-07	7.50872299996517e-06	8.077544426494347	-9.203583296293896	0	0	0	1	0	0	
689	868.5970968663893	57.92005876517617	6.0808689872093e-07	7.50304837574469e-06	8.077544426494347	-8.926855947965644	0	0	0	1	0	0	
690	857.2283166497488	58.9125876946659	6.15773051818878e-07	5.93034395814357e-06	8.077544426494347	-8.751706331306247	0	0	0	0	0	0	
691	869.456670819081	58.10972102702253	5.94196633695074e-07	7.50004317450779e-06	8.077544426494347	-8.650003043367825	0	0	0	1	0	0	
692	865.7754024291489	67.70850980785092	5.76859005062108e-07	5.60667875444948e-06	8.077544426494347	-8.642979999034997	0	1	1	1	0	0	
693	866.9381171714602	57.78495238034063	5.94823018065106e-07	7.48440798146399e-06	8.077544426494347	-8.905357762050487	0	0	0	1	0	0	
694	863.6285278626318	59.60686049793803	5.93666192152402e-07	7.29706854272164e-06	8.077544426494347	-8.871870005929082	0	0	0	1	0	0	
695	869.0776692447004	57.22941097693198	5.88427956049187e-07	7.23564739090985e-06	8.077544426494347	-8.672258969308949	0	0	0	1	0	0	
696	853.7591804674853	54.56756327578704	6.08003233797401e-07	6.10310201297387e-06	8.077544426494347	-9.119768927479557	0	1	0	0	0	0	
697	867.7605316200933	58.70502403491302	5.89793778995361e-07	7.45650347480831e-06	8.077544426494347	-9.23026322215291	0	0	0	1	0	0	
698	860.3934827165939	60.39275461550541	5.88621172369495e-07	7.3456361749901e-06	8.077544426494347	-9.051527280673707	0	0	0	1	0	0	
699	855.4805504198727	57.84288073332967	6.03243500298434e-07	6.05774133305325e-06	8.077544426494347	-9.151719114852735	0	0	0	0	0	0	
700	862.2758638199589	66.80619896278591	5.78740470311928e-07	5.89473508011587e-06	8.077544426494347	-9.002528436832181	0	1	1	0	0	0	
701	859.1032915273516	57.71858549256179	6.05196895599291e-07	5.9372222557708e-06	8.077544426494347	-9.014620398224169	0	0	0	0	0	0	
702	875.3881327372451	67.56166414060718	5.68373090253034e-07	5.92076743434054e-06	8.077544426494347	-8.59688648745197	0	1	1	0	0	0	
703	870.5653347115974	67.66052516048238	5.66122054260567e-07	5.94082392450452e-06	8.077544426494347	-8.386398045976083	0	1	1	0	0	0	
704	855.2281853016659	61.62039034428696	5.87918059629923e-07	7.40293388349075e-06	8.077544426494347	-8.645749648208795	0	1	0	1	0	0	
705	870.490543153745	57.65238080199782	5.9020361957093e-07	7.21954572540892e-06	8.077544426494347	-8.842233814840547	0	0	0	1	0	0	
706	864.1868942846717	57.24985722879387	5.8395584774475e-07	7.48578198591051e-06	8.077544426494347	-8.812673352371723	0	0	0	1	0	0	
707	865.2856280004962	59.7155318453004	5.81254726478311e-07	6.00390790908343e-06	8.077544426494347	-8.877269400599678	0	0	0	0	0	0	
708	857.7038115577999	52.71040103795791	5.94072810688477e-07	7.32211931667369e-06	8.077544426494347	-8.795579978681221	0	1	0	1	0	0	
709	866.6589365446895	56.06247478423202	5.92523381589999e-07	7.44863413346912e-06	8.077544426494347	-9.322763058942368	0	0	0	1	0	0	
710	860.0758711925288	57.06180817245657	5.96933584411957e-07	7.24778542853549e-06	8.077544426494347	-9.059847135252769	0	0	0	1	0	0	
711	881.567241026895	59.17230572707292	5.69475444682652e-07	7.83361011241688e-06	8.077544426494347	-8.654299071802233	1	0	0	1	0	0	
712	864.2588197840986	60.13368752296429	5.84564079124934e-07	6.01469156794169e-06	8.077544426494347	-9.063890275638947	0	0	0	0	0	0	
713	864.6711068518117	58.56794481742219	5.84600699639982e-07	7.45218484507117e-06	8.077544426494347	-9.192897787198484	0	0	0	1	0	0	
714	854.8026333189622	53.12250605607183	6.00811182291134e-07	7.44104018797421e-06	8.077544426494347	-9.192404559343258	0	1	0	1	0	0	
716	855.8609676878054	58.21822425114086	5.88321323121259e-07	5.87015676817398e-06	8.077544426494347	-8.82595323280604	0	0	0	0	0	0	
717	870.1107935224551	58.83380496096736	5.65136520860964e-07	7.49720529518461e-06	8.077544426494347	-9.035096531830101	0	0	1	1	0	0	
718	864.3252221234701	66.13474896960219	5.5406961776369e-07	5.84962632920209e-06	8.077544426494347	-8.672540405290233	0	1	1	0	0	0	
719	860.9890222837964	58.65760291127889	5.81438654809895e-07	6.0142419047163e-06	8.077544426494347	-9.170514054795191	0	0	0	0	0	0	
720	866.7272337629557	56.7918809392594	5.87808224420646e-07	7.59563270206725e-06	8.077544426494347	-9.387876436798312	0	0	0	1	0	0	
721	868.1512677022117	68.59156919958271	5.69275929789851e-07	5.52493635738105e-06	8.077544426494347	-9.065545434684024	0	1	0	1	0	0	
722	857.4492713410646	61.22790286636047	5.75210558036849e-07	7.44850860654146e-06	8.077544426494347	-8.798767086915046	0	1	0	1	0	0	
723	854.9093103306743	70.47071701130683	5.51994590037655e-07	5.94998691354166e-06	8.077544426494347	-8.303561920832738	0	1	1	0	0	0	
724	859.2973241283171	65.27781194206995	5.68257272383695e-07	5.87073842313215e-06	8.077544426494347	-8.810983449556979	0	1	0	0	0	0	
725	867.684293428583	57.79856501749742	5.81124460755467e-07	7.44612640909557e-06	8.077544426494347	-9.458272267763062	0	0	0	1	0	0	
726	860.680038208352	57.84943015468936	5.84789907904889e-07	6.07542401247705e-06	8.077544426494347	-9.375974992314159	0	0	0	0	0	0	
727	870.7786361620778	58.04672903219015	5.76521294354266e-07	6.17814194831718e-06	8.077544426494347	-10.08531961493931	0	0	0	0	0	1	
728	866.7614000117233	58.89643614445438	5.6145545784759e-07	7.44090924582971e-06	8.077544426494347	-10.22866262225524	0	0	0	1	0	1	
729	868.0783193888348	66.8767538207438	5.48187837916143e-07	5.47706441624651e-06	8.077544426494347	-8.757404242017884	0	1	1	1	0	0	
730	858.3236202573352	65.43872763679558	5.59280857186669e-07	5.83991062191444e-06	8.077544426494347	-9.053460704809691	0	1	0	0	0	0	
731	871.0305746585148	58.82633568111605	5.60738604018688e-07	5.99081501459036e-06	8.077544426494347	-9.126436443449359	0	0	0	0	0	0	
732	871.7248104492425	57.27898357482649	5.63469007896585e-07	5.92947067956708e-06	8.077544426494347	-9.23833050544533	0	0	0	0	0	0	
733	872.2580704996296	58.07714167582711	5.65072398935382e-07	5.87711364616033e-06	8.077544426494347	-9.424465335778542	0	0	0	0	0	0	
734	870.1575284082323	56.73073776034014	5.59913437770977e-07	6.33119521402378e-06	8.077544426494347	-9.315582377314499	0	0	0	1	0	0	
735	868.4477456989788	56.87680748234283	5.63672628787717e-07	7.36757931698682e-06	8.077544426494347	-9.316795914289981	0	0	0	1	0	0	
736	866.5341640655304	55.98681127799608	5.6403798574022e-07	6.33712380007027e-06	8.077544426494347	-9.374691969911357	0	0	0	1	0	0	
737	858.6822737025097	65.45784240659984	5.56030657873725e-07	6.28073682959351e-06	8.077544426494347	-9.195252724927752	0	1	0	0	0	0	
738	866.5138612296738	57.95261045570611	5.62530222323509e-07	6.05824702029912e-06	8.077544426494347	-9.335087595870405	0	0	0	0	0	0	
739	861.5401839755463	55.9426563625344	5.81712835349701e-07	7.13102391171694e-06	8.077544426494347	-9.316451786450113	0	0	0	1	0	0	
740	873.4111002422254	57.30422258757474	5.60607221134053e-07	6.02200682514436e-06	8.077544426494347	-9.505363223219918	0	0	0	0	0	0	
741	856.5222678287888	58.03106923141059	5.67464701653821e-07	7.39276113366609e-06	8.077544426494347	-9.428086848229285	0	0	0	1	0	0	
742	849.0559520343533	70.29815544751972	5.52811151284817e-07	5.98636576431966e-06	8.077544426494347	-8.747601073373893	1	1	0	0	0	0	
743	868.6309531110508	57.46489940836349	5.6761763524477e-07	7.44167721211939e-06	8.077544426494347	-9.157545479955445	0	0	0	1	0	0	
744	865.4719978722721	59.21739885001895	5.62659834940801e-07	7.51342691687031e-06	8.077544426494347	-8.804731254972252	0	0	0	1	0	0	
745	867.4005381916617	58.00438142398532	5.71597407275523e-07	6.04868354868031e-06	8.077544426494347	-9.315875144432066	0	0	0	0	0	0	
746	855.0110002328315	56.71775572920748	5.82503712518345e-07	6.25206793307661e-06	8.077544426494347	-9.348453205579514	0	0	0	0	0	0	
747	855.5096877391729	61.77388907502239	5.52289898115093e-07	7.16467577976001e-06	8.077544426494347	-8.71515484883879	0	1	0	1	0	0	
748	869.145348616234	57.21997552607605	5.51107638701685e-07	7.22727750057719e-06	8.077544426494347	-9.006568265861892	0	0	0	1	0	0	
749	861.4880769143267	56.10781807073742	5.6455487552341e-07	7.25123723246724e-06	8.077544426494347	-9.41602014823692	0	0	0	1	0	0	
750	853.1799138108221	61.03623392604781	5.66336202562817e-07	5.91599196330904e-06	8.077544426494347	-9.522798361225423	0	1	0	0	0	0	
751	865.9833485886279	58.21929983285902	5.64004650583359e-07	5.90147742436465e-06	8.077544426494347	-9.846137275961475	0	0	0	0	0	0	
752	843.0565998900053	61.13892579579552	5.7005738359567e-07	6.01177409223985e-06	8.077544426494347	-9.249853726507965	1	1	0	0	0	0	
753	882.5008854942581	55.10803195424261	5.52312197625326e-07	7.52168237165846e-06	8.077544426494347	-9.369413769258925	1	0	0	1	0	0	
754	864.3560464589273	55.53006838186924	5.66592757385753e-07	7.31857219621435e-06	8.077544426494347	-9.317383798783085	0	0	0	1	0	0	
755	865.7843973953707	57.21484492465759	5.61492715472404e-07	7.52634087484636e-06	8.077544426494347	-9.333193003169923	0	0	0	1	0	0	
756	870.721751314656	56.2729358691345	5.52464586082774e-07	7.5453743366593e-06	8.077544426494347	-9.329701883115455	0	0	0	1	0	0	
757	851.1304789590297	57.74821972808961	5.67789186368743e-07	7.19860669863273e-06	8.077544426494347	-9.159323222338955	0	0	0	1	0	0	
758	856.2496716449833	59.4043095709868	5.59376657560962e-07	7.31475460506316e-06	8.077544426494347	-9.216233771213801	0	0	0	1	0	0	
759	864.9250225386597	58.02643964473936	5.66507574275615e-07	6.06583956052602e-06	8.077544426494347	-9.424274454393377	0	0	0	0	0	0	
760	871.4872161822763	58.04099514074391	5.5401042671932e-07	7.36671825399876e-06	8.077544426494347	-9.19918233436794	0	0	0	1	0	0	
761	874.4651488088061	65.54957570480641	5.36598337905487e-07	6.06484203188109e-06	8.077544426494347	-8.876698898609563	0	1	1	0	0	0	
762	850.7100188715388	63.26871526213781	5.51997037831953e-07	7.38036209381948e-06	8.077544426494347	-9.09859949762988	0	1	0	1	0	0	
763	866.4050345816831	59.92940766390384	5.47191644345015e-07	6.0292745382842e-06	8.077544426494347	-9.48879142869352	0	0	0	0	0	0	
764	861.8434940000121	57.98945004948244	5.46259351623094e-07	7.28185271858018e-06	8.077544426494347	-9.453267117706439	0	0	0	1	0	0	
765	856.7634693632803	59.33831550142655	5.53957685174568e-07	6.14074877614534e-06	8.077544426494347	-9.249617107956247	0	0	0	0	0	0	
766	863.8912600620118	60.23671449961853	5.47898686271462e-07	5.99701822500661e-06	8.077544426494347	-9.33725731597134	0	0	0	0	0	0	
767	864.5662288679908	56.11545908496257	5.48931423291375e-07	7.22372086121066e-06	8.077544426494347	-9.36053215372482	0	0	0	1	0	0	
768	853.7035461110335	62.45028107496558	5.45887331017892e-07	7.38661646453571e-06	8.077544426494347	-8.967459867994966	0	1	0	1	0	0	
769	865.2859450871427	58.49349262920785	5.45480794604756e-07	5.86647549129071e-06	8.077544426494347	-9.344993769576751	0	0	0	0	0	0	
770	865.4935781677709	55.4470791501263	5.53755679120224e-07	7.31165600054806e-06	8.077544426494347	-9.579403717341188	0	0	0	1	0	0	
771	860.3165749159057	57.48523844196695	5.52916777721194e-07	5.99251283684044e-06	8.077544426494347	-9.720509524453341	0	0	0	0	0	0	
772	857.6033244688639	59.29383768826336	5.54156731107698e-07	6.02342436710916e-06	8.077544426494347	-9.609046066769297	0	0	0	0	0	0	
773	868.0151253227335	57.35132722940384	5.51052880299528e-07	7.53506287365759e-06	8.077544426494347	-9.191471070876412	0	0	0	1	0	0	
774	862.5619977953669	56.45540422365156	5.51637481022964e-07	7.66400045525973e-06	8.077544426494347	-9.738898924642703	0	0	0	1	0	0	
775	860.6091457801489	55.76104673960288	5.54113547334589e-07	7.92830616610655e-06	8.077544426494347	-9.205874423091922	0	0	0	1	0	0	
776	866.4062847534911	57.47647279862778	5.43411639468451e-07	7.48849956676218e-06	8.077544426494347	-9.289052613314658	0	0	0	1	0	0	
777	873.8309118780284	57.40917842700576	5.34085118227792e-07	7.50964514427042e-06	8.077544426494347	-9.411384620662615	0	0	1	1	0	0	
778	860.5811516022055	52.836636826286	5.46560165284346e-07	7.37231681163884e-06	8.077544426494347	-9.529398530510578	0	1	0	1	0	0	
779	867.3496403656247	57.0444607001961	5.44986083928463e-07	7.56642892111071e-06	8.077544426494347	-9.939477697315327	0	0	0	1	0	1	
780	865.2795965040999	58.82965400844645	5.38683145752148e-07	7.58675652871688e-06	8.077544426494347	-9.400539301688353	0	0	0	1	0	0	
781	871.3261591000581	55.51938008223759	5.4916987385194e-07	6.49819707644572e-06	8.077544426494347	-9.713962804962586	0	0	0	1	0	0	
782	862.0431414162299	55.64037590405914	5.48665112656442e-07	7.24547664597769e-06	8.077544426494347	-9.317466307406672	0	0	0	1	0	0	
783	840.4873749968156	57.42273372012581	5.56667923433515e-07	7.21043100709959e-06	8.077544426494347	-9.367548073426931	1	0	0	1	0	0	
784	870.0527477529754	58.52947339427079	5.35174741607864e-07	7.38386692117876e-06	8.077544426494347	-9.591945919276084	0	0	0	1	0	0	
785	871.7133926668319	57.83214257723971	5.366459711734e-07	7.22763222298927e-06	8.077544426494347	-9.90890616206659	0	0	0	1	0	1	
786	863.0670804615291	57.69631874283368	5.40277157402102e-07	7.47241951034736e-06	8.077544426494347	-9.364475377184142	0	0	0	1	0	0	
787	853.3040577862195	65.73577739152967	5.26364665519131e-07	5.98790387177652e-06	8.077544426494347	-9.399406091829814	0	1	1	0	0	0	
788	859.7723657096058	59.03458718946327	5.42967854511969e-07	5.99766959243187e-06	8.077544426494347	-9.330959119121896	0	0	0	0	0	0	
789	868.1960219842825	58.69074244332182	5.29563236545698e-07	7.46867388430525e-06	8.077544426494347	-9.390687697612092	0	0	0	1	0	0	
790	868.9719913077726	66.99526953583378	5.1534044204951e-07	5.9657467150964e-06	8.077544426494347	-9.212762666407635	0	1	1	0	0	0	
791	869.1987697798393	58.23869531704901	5.34047607927248e-07	7.18586866600236e-06	8.077544426494347	-9.30770319311183	0	0	0	1	0	0	
793	863.238804711051	66.31139600124455	5.15644966784126e-07	5.86115601949645e-06	8.077544426494347	-9.120080564265082	0	1	1	0	0	0	
794	869.711715652836	59.98023300277116	5.36369256641166e-07	6.17434548819387e-06	8.077544426494347	-9.501906347792902	0	0	0	0	0	0	
795	869.5495696485258	57.90474135438194	5.31061359070082e-07	7.4910673761486e-06	8.077544426494347	-9.382017821094474	0	0	0	1	0	0	
796	861.3128913812137	55.78437304897996	5.38615712800119e-07	7.9229105169617e-06	8.077544426494347	-9.627261076567466	0	0	0	1	0	0	
797	869.7811236572034	58.32455038170271	5.27155984401982e-07	7.49919303930391e-06	8.077544426494347	-9.317465949084138	0	0	0	1	0	0	
798	872.0036932800284	58.1513568641808	5.21014636891019e-07	7.47391566359058e-06	8.077544426494347	-9.19151519305281	0	0	1	1	0	0	
799	866.9158294194845	66.07009412638858	5.11613624014953e-07	5.86407331650518e-06	8.077544426494347	-9.227482472410305	0	1	1	0	0	0	
800	861.855044634982	58.07847390977437	5.40952772497673e-07	5.81066732172183e-06	8.077544426494347	-9.763377699475619	0	0	0	0	0	0	
801	859.1198447794474	60.19125695488866	5.34543129554031e-07	6.05920102361657e-06	8.077544426494347	-9.728763339031243	0	0	0	0	0	0	
802	867.7612614276035	55.20290867835509	5.37069285382065e-07	7.22689913751061e-06	8.077544426494347	-9.607271139057133	0	0	0	1	0	0	
803	854.2987706236543	65.81473387417506	5.3362432664356e-07	5.97376036325204e-06	8.077544426494347	-9.778218332632768	0	1	0	0	0	0	
804	849.4773585210538	58.72198158808388	5.45795997363151e-07	7.47868449863664e-06	8.077544426494347	-9.95558941340587	1	0	0	1	0	1	
805	869.6200837687541	57.834771214411	5.42566410044942e-07	7.43455497693475e-06	8.077544426494347	-10.3174365998284	0	0	0	1	0	1	
806	859.8563461002667	60.2547733973211	5.29526670650358e-07	7.69685601791116e-06	8.077544426494347	-9.042956727293628	0	0	0	1	0	0	
807	854.3503277613568	58.75103750388092	5.40169787978869e-07	5.96866425646695e-06	8.077544426494347	-9.446399867364825	0	0	0	0	0	0	
808	852.824677847546	59.79929199564801	5.31321383917452e-07	7.91501205509687e-06	8.077544426494347	-9.276638919882892	0	0	0	1	0	0	
809	860.5730228538812	58.06410464273244	5.29962977660334e-07	7.46782646014608e-06	8.077544426494347	-9.27470116382108	0	0	0	1	0	0	
810	855.9602806570874	65.66233136406632	5.32308927118338e-07	6.00565252222922e-06	8.077544426494347	-9.617575826992985	0	1	0	0	0	0	
811	862.4082400482699	55.59444789884765	5.44943789970271e-07	7.21749390517709e-06	8.077544426494347	-9.746007603406506	0	0	0	1	0	0	
812	850.7264476147634	56.11754116080688	5.48949507748945e-07	7.80805449657746e-06	8.077544426494347	-9.317161369653109	0	0	0	1	0	0	
813	852.0771450774344	63.13949097796355	5.3018910269404e-07	7.35948551220119e-06	8.077544426494347	-9.447712111052835	0	1	0	1	0	0	
814	853.0204305890585	63.09430243266841	5.28522927892522e-07	7.35834016343294e-06	8.077544426494347	-9.335712885846691	0	1	0	1	0	0	
815	853.9270992032125	65.76593417920509	5.23062612971701e-07	5.9913645633435e-06	8.077544426494347	-9.22286510155368	0	1	0	0	0	0	
816	845.6641273643033	68.27870660858238	5.26710589014733e-07	5.83253140132904e-06	8.077544426494347	-9.299414438564487	1	1	0	0	0	0	
817	873.8810643241055	60.02985944490627	5.23597696279427e-07	6.17383641385787e-06	8.077544426494347	-9.415060613322003	0	0	0	0	0	0	
818	869.9167878173386	58.81118198807469	5.22725716371912e-07	7.38729566230057e-06	8.077544426494347	-9.394497463342793	0	0	0	1	0	0	
819	852.436392830797	62.18768653244939	5.24262181983114e-07	7.46552349637326e-06	8.077544426494347	-9.204518445120337	0	1	0	1	0	0	
820	854.9774844753194	63.44128565215551	5.15900532587029e-07	7.27864686445539e-06	8.077544426494347	-9.352417781113042	0	1	0	1	0	0	
821	858.8214232759458	58.91231010529759	5.20144071927287e-07	7.25271582147093e-06	8.077544426494347	-8.918898163662849	0	0	0	1	0	0	
822	874.453218597978	56.48785623371358	5.21761721947842e-07	7.30684537784896e-06	8.077544426494347	-9.555565783826143	0	0	0	1	0	0	
823	869.4240998287412	58.83398899128996	5.14710347543745e-07	7.73793802153479e-06	8.077544426494347	-9.540723346514792	0	0	0	1	0	0	
824	867.5102512189386	56.27502742810887	5.25752735183554e-07	7.44245424657311e-06	8.077544426494347	-9.578421601150422	0	0	0	1	0	0	
825	868.6486901553656	58.46870230397496	5.21795254071396e-07	7.59790046649027e-06	8.077544426494347	-9.38995415583581	0	0	0	1	0	0	
826	864.659522224999	58.34263334485067	5.23369420554632e-07	7.94188334420786e-06	8.077544426494347	-9.458727295266762	0	0	0	1	0	0	
827	863.45935111076	57.46477740256851	5.26326243892637e-07	7.37238525168285e-06	8.077544426494347	-9.447681288012436	0	0	0	1	0	0	
828	872.9881438173259	56.94891920943701	5.22986174655946e-07	7.5000467918361e-06	8.077544426494347	-9.416689489393754	0	0	0	1	0	0	
829	868.9492720823162	58.34436327652034	5.15815492774509e-07	7.51137256653297e-06	8.077544426494347	-9.284491233427845	0	0	0	1	0	0	
830	853.0833136285108	58.93899195313701	5.2003531923834e-07	6.09068871240234e-06	8.077544426494347	-9.156859568056163	0	0	0	0	0	0	
831	848.8543676689167	59.2078250624827	5.21105860747808e-07	5.73425882169879e-06	8.077544426494347	-9.651905542551093	0	0	0	0	0	0	
832	865.5438649879924	56.63632684936859	5.0673638448723e-07	7.11600420290319e-06	8.077544426494347	-9.24086118361365	0	0	1	1	0	0	
833	852.9191624350685	59.66902155165678	5.1630968117556e-07	5.67037295754257e-06	8.077544426494347	-9.687588069203308	0	0	0	1	0	0	
834	868.2613660081738	57.89419461664546	5.12125189596818e-07	7.23261306862886e-06	8.077544426494347	-10.57271405761865	0	0	0	1	0	1	
835	861.461084433892	60.05431743554105	5.09861929009291e-07	5.93460395004192e-06	8.077544426494347	-9.866589663257082	0	0	0	0	0	0	
836	860.2825049200079	54.9029361442708	5.17412888128531e-07	7.575810234162e-06	8.077544426494347	-10.02328659628457	0	1	0	1	0	1	
837	869.2102279273394	57.57498642014617	5.0446977653195e-07	7.24788024627812e-06	8.077544426494347	-9.629269275454662	0	0	1	1	0	0	
838	864.6377663156704	55.48426037834232	5.21260462880859e-07	7.30386497833345e-06	8.077544426494347	-9.984518395883242	0	0	0	1	0	0	
839	867.1397898472917	55.99035732915848	5.11259230564987e-07	7.55694287024323e-06	8.077544426494347	-10.52979523093123	0	0	0	1	0	1	
840	858.770402516108	58.23984987480591	5.10553803067764e-07	7.47020576029333e-06	8.077544426494347	-9.50486665461582	0	0	0	1	0	0	
841	868.6227741329436	57.75366312102643	5.06488429570726e-07	7.53235160186853e-06	8.077544426494347	-9.680940959413075	0	0	0	1	0	0	
842	865.8840808379218	58.16211500498755	5.07387155468875e-07	7.3634620293296e-06	8.077544426494347	-9.551538734556663	0	0	0	1	0	0	
843	858.5692477181956	58.61878538576071	5.11215417472125e-07	7.56609462363127e-06	8.077544426494347	-9.546952230185326	0	0	0	1	0	0	
844	865.8911077947233	58.80982676723629	5.07322188786829e-07	7.24081987774185e-06	8.077544426494347	-9.85160275304926	0	0	0	1	0	0	
845	872.3959543776984	58.1329814086722	5.05674110802623e-07	7.396141626823e-06	8.077544426494347	-9.577784360824158	0	0	0	1	0	0	
846	849.2251508294545	58.23068536445504	5.19178102764817e-07	7.48820285361608e-06	8.077544426494347	-9.672259561664701	0	0	0	1	0	0	
847	875.2108403132073	57.83612044047739	5.02607934551322e-07	7.3007651784976e-06	8.077544426494347	-9.658646015800914	0	0	0	1	0	0	
848	867.2897812554464	54.92742986457908	5.14117521010611e-07	7.50233702271575e-06	8.077544426494347	-10.1064993145394	0	1	0	1	0	0	
849	866.5508264390178	58.18797986985241	5.13065322693975e-07	5.8792220077547e-06	8.077544426494347	-10.0615622628878	0	0	0	0	0	0	
850	866.5312213944679	57.89866480675555	5.05982213160288e-07	6.0197616990093e-06	8.077544426494347	-9.65238451694131	0	0	0	0	0	0	
851	874.3541043406137	56.59358973202579	4.98489525266873e-07	7.33066055373742e-06	8.077544426494347	-9.843464286213397	0	0	0	1	0	0	
852	872.014816191126	57.73286334054811	5.01203792880392e-07	7.48646221075047e-06	8.077544426494347	-9.411622198415666	0	0	0	1	0	0	
853	866.3418266452402	57.38071764532263	5.06992431181305e-07	7.57937945624681e-06	8.077544426494347	-9.93684030082677	0	0	0	1	0	0	
854	866.9368752682744	57.49481376643938	5.03392136053639e-07	7.49235906796254e-06	8.077544426494347	-9.541663026165486	0	0	0	1	0	0	
855	867.97407397926	56.9803056701647	5.06363572288735e-07	7.54023178312679e-06	8.077544426494347	-9.584691470557159	0	0	0	1	0	0	
856	867.130294804833	55.77807571307982	4.9969872226326e-07	7.29048779023273e-06	8.077544426494347	-9.546548065785036	0	0	0	1	0	0	
857	874.757157695232	56.19106604911637	4.95358177041736e-07	7.45455367048146e-06	8.077544426494347	-9.7416908237443	0	0	0	1	0	0	
858	859.3903229174701	58.91396344750889	5.02812557770087e-07	5.94986938357143e-06	8.077544426494347	-9.615667772874033	0	0	0	0	0	0	
859	861.3155073708868	59.01603717364499	5.03098550023084e-07	5.92604731793121e-06	8.077544426494347	-9.98310170312876	0	0	0	0	0	0	
860	868.9299678411909	57.98578167417143	4.95717149299973e-07	7.47941660310502e-06	8.077544426494347	-9.641731881634271	0	0	0	1	0	0	
